apple_id,frame,aperture_ratio,aperture_mm,committed,code,code_phys,where,n_fingers,normal_n,seat_x_palm,neighbour_moved_mm,hit_by_fruit,hit_by_gripper,diag_clearance_mm,diag_blocking_bodies,finger_close,approach_tilt_deg,n_tries,steps,secs,obs_dim_est,lat_ripeness,lat_az_f_max,lat_stem_stiffness,lat_stem_pull_force,lat_spur_break_force,obs_ax_x,obs_ax_y,obs_ax_z,obs_lean_deg,obs_nearest_diam,obs_bearing_cos,obs_bearing_sin,obs_nb_along,obs_nb_radial,obs_n_neighbours,obs_dim,obs_visible_frac,obs_n_points
001724_54_521,1724,1.0,56.0,False,STEM_PULL,STEM_PULL,apple-pedicel joint,3,15.329925269360473,1.0,0.0,0,0,9999.0,0,0.4184,0.0,1,308,3.36,0.0560616567689502,0.7383,40.635,0.04169,18.806,48.791,2.84770757824306e-12,-8.884091364470314e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0518,0.2659086317855184,9214.0
001724_54_521,1724,1.2,68.0,False,STEM_PULL,STEM_PULL,apple-pedicel joint,3,10.971594260751404,1.0,0.0,0,0,9999.0,0,0.6131,0.0,1,312,3.32,0.0560616567689502,0.7383,40.635,0.04169,18.806,48.791,2.84770757824306e-12,-8.884091364470314e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0518,0.2659086317855184,9214.0
001724_54_521,1724,1.45,82.0,True,STEM_PULL,STEM_PULL,apple-pedicel joint,3,10.3108711288535,1.0,0.0,0,0,9999.0,0,0.7568,0.0,1,314,3.3,0.0560616567689502,0.7383,40.635,0.04169,18.806,48.791,2.84770757824306e-12,-8.884091364470314e-12,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0518,0.2659086317855184,9214.0
001729_444_791,1729,0.85,38.2,False,SUCCESS,SUCCESS,abscission zone,3,6.422842740281242,1.89,0.0,0,0,9999.0,0,0.1,0.0,1,368,4.13,0.0449448894532206,0.8597,34.897,0.02336,14.22,44.635,4.35356609918982e-13,1.1907880560812345e-12,1.0,0.0,2.550347977814871,-0.2190853441797423,-0.0568824295751584,2.4841567583492887,0.577269441328705,1,0.0509,0.3087115593790171,9366.0
001729_444_791,1729,1.0,44.0,False,SUCCESS,SUCCESS,abscission zone,3,7.268721091479568,1.148,0.0,0,0,9999.0,0,0.1,0.0,1,359,4.5,0.0449448894532206,0.8597,34.897,0.02336,14.22,44.635,4.35356609918982e-13,1.1907880560812345e-12,1.0,0.0,2.550347977814871,-0.2190853441797423,-0.0568824295751584,2.4841567583492887,0.577269441328705,1,0.0509,0.3087115593790171,9366.0
001729_444_791,1729,1.2,54.0,True,SUCCESS,SUCCESS,abscission zone,3,16.289218349156243,1.0,0.0,0,0,9999.0,0,0.396,0.0,1,359,4.12,0.0449448894532206,0.8597,34.897,0.02336,14.22,44.635,4.35356609918982e-13,1.1907880560812345e-12,1.0,0.0,2.550347977814871,-0.2190853441797423,-0.0568824295751584,2.4841567583492887,0.577269441328705,1,0.0509,0.3087115593790171,9366.0
001729_444_791,1729,1.45,66.0,False,SUCCESS,SUCCESS,abscission zone,3,11.52204227057759,1.0,0.0,0,0,9999.0,0,0.6024,0.0,1,359,4.64,0.0449448894532206,0.8597,34.897,0.02336,14.22,44.635,4.35356609918982e-13,1.1907880560812345e-12,1.0,0.0,2.550347977814871,-0.2190853441797423,-0.0568824295751584,2.4841567583492887,0.577269441328705,1,0.0509,0.3087115593790171,9366.0
001730_177_312,1730,0.85,50.91,True,SUCCESS,SUCCESS,abscission zone,3,17.49809948880255,1.0,0.0,0,0,9999.0,0,0.254,0.0,1,366,4.26,0.0598915420761245,0.8484,35.362,0.03237,19.569,47.598,1.2860000886562231e-11,0.0,1.0,0.0,1.658143941742854,0.6434252957186989,-0.2443296267787654,1.2029339155859526,1.1412236092333428,1,0.0533,0.2693921964868646,10398.0
001730_177_312,1730,1.0,60.0,False,SUCCESS,SUCCESS,abscission zone,3,13.783071359441202,1.0,0.0,0,0,9999.0,0,0.4641,0.0,1,366,4.4,0.0598915420761245,0.8484,35.362,0.03237,19.569,47.598,1.2860000886562231e-11,0.0,1.0,0.0,1.658143941742854,0.6434252957186989,-0.2443296267787654,1.2029339155859526,1.1412236092333428,1,0.0533,0.2693921964868646,10398.0
001730_177_312,1730,1.2,72.0,False,SUCCESS,SUCCESS,abscission zone,3,10.539505504224064,1.0,0.0,0,0,9999.0,0,0.6374,0.0,1,366,4.2,0.0598915420761245,0.8484,35.362,0.03237,19.569,47.598,1.2860000886562231e-11,0.0,1.0,0.0,1.658143941742854,0.6434252957186989,-0.2443296267787654,1.2029339155859526,1.1412236092333428,1,0.0533,0.2693921964868646,10398.0
001730_177_312,1730,1.45,86.0,False,SUCCESS,SUCCESS,abscission zone,3,9.900025851813732,1.0,0.0,0,0,9999.0,0,0.7697,0.0,1,367,4.19,0.0598915420761245,0.8484,35.362,0.03237,19.569,47.598,1.2860000886562231e-11,0.0,1.0,0.0,1.658143941742854,0.6434252957186989,-0.2443296267787654,1.2029339155859526,1.1412236092333428,1,0.0533,0.2693921964868646,10398.0
001732_593_70,1732,0.85,40.14,False,SUCCESS,SUCCESS,abscission zone,3,6.308384942972426,1.78,0.0,0,0,51.54,0,0.1,0.0,1,388,4.13,0.0472281400001496,0.8827,33.988,0.0256,17.934,41.49,-3.873890179293097e-12,-4.286146340300366e-12,1.0,0.0,1.4975687707080083,0.8605738000317273,-0.4901580212505632,-0.2072813110254683,1.4831543011768733,1,0.0508,0.4101081767617045,9364.0
001732_593_70,1732,1.0,48.0,False,SUCCESS,SUCCESS,abscission zone,3,17.57453334934089,1.0,0.0,0,0,51.54,0,0.2374,0.0,1,383,4.4,0.0472281400001496,0.8827,33.988,0.0256,17.934,41.49,-3.873890179293097e-12,-4.286146340300366e-12,1.0,0.0,1.4975687707080083,0.8605738000317273,-0.4901580212505632,-0.2072813110254683,1.4831543011768733,1,0.0508,0.4101081767617045,9364.0
001732_593_70,1732,1.2,56.0,False,SUCCESS,SUCCESS,abscission zone,3,15.462578281101989,1.0,0.0,0,0,51.54,0,0.4408,0.0,1,377,4.28,0.0472281400001496,0.8827,33.988,0.0256,17.934,41.49,-3.873890179293097e-12,-4.286146340300366e-12,1.0,0.0,1.4975687707080083,0.8605738000317273,-0.4901580212505632,-0.2072813110254683,1.4831543011768733,1,0.0508,0.4101081767617045,9364.0
001732_593_70,1732,1.45,68.0,True,SUCCESS,SUCCESS,abscission zone,3,11.186693650843996,1.0,0.0,0,0,51.54,0,0.6298,0.0,1,375,4.2,0.0472281400001496,0.8827,33.988,0.0256,17.934,41.49,-3.873890179293097e-12,-4.286146340300366e-12,1.0,0.0,1.4975687707080083,0.8605738000317273,-0.4901580212505632,-0.2072813110254683,1.4831543011768733,1,0.0508,0.4101081767617045,9364.0
001734_196_447,1734,0.85,58.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,7.49772478238102,1.046,27.06,12443,10287,9999.0,0,0.1,0.0,1,392,6.56,0.0676830557788214,0.9046,33.165,0.03107,22.666,49.702,-0.1356053499220499,-0.0793414726368016,0.9875809434129144,9.039250474659177,0.968672162961866,-0.7480429971124701,-0.5589897023493219,0.3465114953475296,0.904574785680675,1,0.0683,0.2949832347350661,13812.0
001734_196_447,1734,1.0,68.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,10.51097923765411,0.999,26.19,22543,11200,9999.0,0,0.314,0.0,1,372,6.03,0.0676830557788214,0.9046,33.165,0.03107,22.666,49.702,-0.1356053499220499,-0.0793414726368016,0.9875809434129144,9.039250474659177,0.968672162961866,-0.7480429971124701,-0.5589897023493219,0.3465114953475296,0.904574785680675,1,0.0683,0.2949832347350661,13812.0
001734_196_447,1734,1.2,82.0,True,GRASP_FAILED,SUCCESS,abscission zone,2,6.063239352281714,0.997,24.7,22534,3895,9999.0,0,0.5308,0.0,1,372,5.73,0.0676830557788214,0.9046,33.165,0.03107,22.666,49.702,-0.1356053499220499,-0.0793414726368016,0.9875809434129144,9.039250474659177,0.968672162961866,-0.7480429971124701,-0.5589897023493219,0.3465114953475296,0.904574785680675,1,0.0683,0.2949832347350661,13812.0
001734_196_447,1734,1.45,98.0,False,GRASP_FAILED,SUCCESS,abscission zone,2,5.644253468907069,0.998,24.86,22478,4362,9999.0,0,0.6857,0.0,1,375,5.88,0.0676830557788214,0.9046,33.165,0.03107,22.666,49.702,-0.1356053499220499,-0.0793414726368016,0.9875809434129144,9.039250474659177,0.968672162961866,-0.7480429971124701,-0.5589897023493219,0.3465114953475296,0.904574785680675,1,0.0683,0.2949832347350661,13812.0
001737_747_304,1737,0.85,38.81,False,SUCCESS,SUCCESS,abscission zone,3,6.598077707454888,1.589,0.0,0,0,9999.0,0,0.1,0.0,1,368,3.33,0.0456646920281976,0.841,35.671,0.02299,20.545,45.711,3.175241168597542e-17,-4.2499231863504764e-16,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0453,0.0923910828544646,2267.0
001737_747_304,1737,1.0,46.0,False,SUCCESS,SUCCESS,abscission zone,3,22.24001063284358,1.0,0.0,0,0,9999.0,0,0.3406,0.0,1,366,3.32,0.0456646920281976,0.841,35.671,0.02299,20.545,45.711,3.175241168597542e-17,-4.2499231863504764e-16,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0453,0.0923910828544646,2267.0
001737_747_304,1737,1.2,54.0,False,SUCCESS,SUCCESS,abscission zone,3,16.980857105051108,1.0,0.0,0,0,9999.0,0,0.5237,0.0,1,366,3.36,0.0456646920281976,0.841,35.671,0.02299,20.545,45.711,3.175241168597542e-17,-4.2499231863504764e-16,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0453,0.0923910828544646,2267.0
001737_747_304,1737,1.45,66.0,True,SUCCESS,SUCCESS,abscission zone,3,12.473939790939816,1.0,0.0,0,0,9999.0,0,0.6973,0.0,1,366,3.34,0.0456646920281976,0.841,35.671,0.02299,20.545,45.711,3.175241168597542e-17,-4.2499231863504764e-16,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0453,0.0923910828544646,2267.0
001740_810_624,1740,0.85,50.0,True,SUCCESS,SUCCESS,abscission zone,3,15.213162431971522,1.0,0.0,0,0,9999.0,0,0.2111,0.0,1,353,3.23,0.0578224680412131,0.8935,33.575,0.02806,17.356,47.988,4.086450823733964e-11,-3.3268138616592377e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0538,0.2310778666208122,8063.0
001740_810_624,1740,1.0,58.0,False,SUCCESS,SUCCESS,abscission zone,3,14.340164321461582,1.0,0.0,0,0,9999.0,0,0.4151,0.0,1,349,3.26,0.0578224680412131,0.8935,33.575,0.02806,17.356,47.988,4.086450823733964e-11,-3.3268138616592377e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0538,0.2310778666208122,8063.0
001740_810_624,1740,1.2,70.0,False,SUCCESS,SUCCESS,abscission zone,3,10.496068584033525,1.0,0.0,0,0,9999.0,0,0.6054,0.0,1,348,3.39,0.0578224680412131,0.8935,33.575,0.02806,17.356,47.988,4.086450823733964e-11,-3.3268138616592377e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0538,0.2310778666208122,8063.0
001740_810_624,1740,1.45,84.0,False,SUCCESS,SUCCESS,abscission zone,3,9.937223510875636,1.0,0.0,0,0,9999.0,0,0.7473,0.0,1,349,3.34,0.0578224680412131,0.8935,33.575,0.02806,17.356,47.988,4.086450823733964e-11,-3.3268138616592377e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0538,0.2310778666208122,8063.0
001741_609_434,1741,0.85,40.64,False,SUCCESS,SUCCESS,abscission zone,3,6.490122847178835,1.556,0.0,0,0,9999.0,0,0.1,0.0,1,313,4.3,0.0478076425069753,1.0,30.0,0.02694,22.354,45.553,6.716473203291772e-15,1.1767177619933996e-14,1.0,0.0,1.232734646076858,0.6114134810537687,0.0417950277634776,0.9741152563026036,0.7554695063844402,1,0.0476,0.3135871185766822,6310.0
001741_609_434,1741,1.0,48.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,18.310988295788235,1.0,5.33,0,9207,9999.0,0,0.3313,0.0,1,316,4.65,0.0478076425069753,1.0,30.0,0.02694,22.354,45.553,6.716473203291772e-15,1.1767177619933996e-14,1.0,0.0,1.232734646076858,0.6114134810537687,0.0417950277634776,0.9741152563026036,0.7554695063844402,1,0.0476,0.3135871185766822,6310.0
001741_609_434,1741,1.2,58.0,True,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,13.524993416057994,1.0,8.79,0,9573,9999.0,0,0.5452,0.0,1,307,5.3,0.0478076425069753,1.0,30.0,0.02694,22.354,45.553,6.716473203291772e-15,1.1767177619933996e-14,1.0,0.0,1.232734646076858,0.6114134810537687,0.0417950277634776,0.9741152563026036,0.7554695063844402,1,0.0476,0.3135871185766822,6310.0
001741_609_434,1741,1.45,70.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,12.243697094011514,1.0,8.86,0,9895,9999.0,0,0.7043,0.0,1,305,4.74,0.0478076425069753,1.0,30.0,0.02694,22.354,45.553,6.716473203291772e-15,1.1767177619933996e-14,1.0,0.0,1.232734646076858,0.6114134810537687,0.0417950277634776,0.9741152563026036,0.7554695063844402,1,0.0476,0.3135871185766822,6310.0
001742_383_44,1742,0.85,48.04,False,SUCCESS,SUCCESS,abscission zone,3,5.806457727623204,1.583,0.0,0,0,144.29,0,0.1,0.0,1,468,4.31,0.0565193222899931,0.6904,43.45,0.033,15.183,49.38,4.662844334852234e-10,1.245298534495808e-09,1.0,0.0,2.996312092861072,0.9886001316332284,0.1304218331084884,-0.2254199724031624,2.9878206093852517,1,0.0583,0.3330812968787805,11013.0
001742_383_44,1742,1.0,56.0,False,SUCCESS,SUCCESS,abscission zone,3,14.264621885189795,1.0,0.0,0,0,144.29,0,0.2625,0.0,1,464,4.2,0.0565193222899931,0.6904,43.45,0.033,15.183,49.38,4.662844334852234e-10,1.245298534495808e-09,1.0,0.0,2.996312092861072,0.9886001316332284,0.1304218331084884,-0.2254199724031624,2.9878206093852517,1,0.0583,0.3330812968787805,11013.0
001742_383_44,1742,1.2,68.0,True,SUCCESS,SUCCESS,abscission zone,3,10.55377056310434,1.0,0.0,0,0,144.29,0,0.5017,0.0,1,463,4.73,0.0565193222899931,0.6904,43.45,0.033,15.183,49.38,4.662844334852234e-10,1.245298534495808e-09,1.0,0.0,2.996312092861072,0.9886001316332284,0.1304218331084884,-0.2254199724031624,2.9878206093852517,1,0.0583,0.3330812968787805,11013.0
001742_383_44,1742,1.45,82.0,False,SUCCESS,SUCCESS,abscission zone,3,9.396431696658873,1.0,0.0,0,0,144.29,0,0.6701,0.0,1,464,4.27,0.0565193222899931,0.6904,43.45,0.033,15.183,49.38,4.662844334852234e-10,1.245298534495808e-09,1.0,0.0,2.996312092861072,0.9886001316332284,0.1304218331084884,-0.2254199724031624,2.9878206093852517,1,0.0583,0.3330812968787805,11013.0
001746_543_380,1746,0.85,44.7,True,SUCCESS,SUCCESS,abscission zone,3,19.33199825346621,1.0,0.0,0,0,9999.0,0,0.2444,0.0,1,348,4.32,0.0525934618739342,0.9017,33.271,0.042,17.156,50.996,5.800712347754193e-15,-6.461335906102793e-14,1.0,0.0,3.6728746744382734,0.4063590570859335,-0.535102241561928,2.720253842887609,2.467838609874084,1,0.0471,0.146627844415609,4633.0
001746_543_380,1746,1.0,52.0,False,SUCCESS,SUCCESS,abscission zone,3,17.761375612634126,1.0,0.0,0,0,9999.0,0,0.4425,0.0,1,343,4.2,0.0525934618739342,0.9017,33.271,0.042,17.156,50.996,5.800712347754193e-15,-6.461335906102793e-14,1.0,0.0,3.6728746744382734,0.4063590570859335,-0.535102241561928,2.720253842887609,2.467838609874084,1,0.0471,0.146627844415609,4633.0
001746_543_380,1746,1.2,64.0,False,SUCCESS,SUCCESS,abscission zone,3,12.477092321853736,1.0,0.0,0,0,9999.0,0,0.6423,0.0,1,342,4.7,0.0525934618739342,0.9017,33.271,0.042,17.156,50.996,5.800712347754193e-15,-6.461335906102793e-14,1.0,0.0,3.6728746744382734,0.4063590570859335,-0.535102241561928,2.720253842887609,2.467838609874084,1,0.0471,0.146627844415609,4633.0
001746_543_380,1746,1.45,76.0,False,SUCCESS,SUCCESS,abscission zone,3,11.384504114602745,1.0,0.0,0,0,9999.0,0,0.7697,0.0,1,265,4.1,0.0525934618739342,0.9017,33.271,0.042,17.156,50.996,5.800712347754193e-15,-6.461335906102793e-14,1.0,0.0,3.6728746744382734,0.4063590570859335,-0.535102241561928,2.720253842887609,2.467838609874084,1,0.0471,0.146627844415609,4633.0
001748_608_628,1748,0.85,42.0,False,SUCCESS,SUCCESS,abscission zone,3,6.166198643761264,1.706,0.0,0,0,9999.0,0,0.1,0.0,1,372,4.16,0.0485338807899303,0.8758,34.254,0.02833,14.171,42.868,-5.139629199174999e-08,-6.282763177422137e-07,0.9999999999998012,3.612178976560327e-05,3.4658657376441364,0.3421943311112004,-0.0170261499694243,-3.256093982097795,1.1874667536912589,1,0.0518,0.1919501196904748,3448.0
001748_608_628,1748,1.0,48.0,False,SUCCESS,SUCCESS,abscission zone,3,15.689796569585807,0.994,0.0,0,2,9999.0,0,0.2063,0.0,1,376,4.43,0.0485338807899303,0.8758,34.254,0.02833,14.171,42.868,-5.139629199174999e-08,-6.282763177422137e-07,0.9999999999998012,3.612178976560327e-05,3.4658657376441364,0.3421943311112004,-0.0170261499694243,-3.256093982097795,1.1874667536912589,1,0.0518,0.1919501196904748,3448.0
001748_608_628,1748,1.2,58.0,False,SUCCESS,SUCCESS,abscission zone,3,14.895369436247416,0.995,0.0,0,2,9999.0,0,0.4582,0.0,1,363,4.28,0.0485338807899303,0.8758,34.254,0.02833,14.171,42.868,-5.139629199174999e-08,-6.282763177422137e-07,0.9999999999998012,3.612178976560327e-05,3.4658657376441364,0.3421943311112004,-0.0170261499694243,-3.256093982097795,1.1874667536912589,1,0.0518,0.1919501196904748,3448.0
001748_608_628,1748,1.45,70.0,True,SUCCESS,SUCCESS,abscission zone,3,10.894042128634396,0.996,0.0,0,8,52.74,0,0.6377,0.0,1,364,4.3,0.0485338807899303,0.8758,34.254,0.02833,14.171,42.868,-5.139629199174999e-08,-6.282763177422137e-07,0.9999999999998012,3.612178976560327e-05,3.4658657376441364,0.3421943311112004,-0.0170261499694243,-3.256093982097795,1.1874667536912589,1,0.0518,0.1919501196904748,3448.0
001751_168_376,1751,0.85,56.0,False,SUCCESS,SUCCESS,abscission zone,3,10.07673471519322,0.995,0.0,0,0,9999.0,0,0.1337,0.0,1,375,3.46,0.0658421103612216,0.8572,34.996,0.03721,15.038,46.657,-4.619631361951551e-08,-6.289026763828491e-07,0.9999999999998012,3.612178976560327e-05,99.0,0.0,0.0,99.0,99.0,0,0.063,0.2505816771691711,10339.0
001751_168_376,1751,1.0,66.0,False,SUCCESS,SUCCESS,abscission zone,3,11.3056463214498,0.996,0.0,0,0,9999.0,0,0.3805,0.0,1,365,3.26,0.0658421103612216,0.8572,34.996,0.03721,15.038,46.657,-4.619631361951551e-08,-6.289026763828491e-07,0.9999999999998012,3.612178976560327e-05,99.0,0.0,0.0,99.0,99.0,0,0.063,0.2505816771691711,10339.0
001751_168_376,1751,1.2,80.0,False,SUCCESS,SUCCESS,abscission zone,3,8.69732854290609,0.997,0.0,0,0,9999.0,0,0.5837,0.0,1,365,3.2,0.0658421103612216,0.8572,34.996,0.03721,15.038,46.657,-4.619631361951551e-08,-6.289026763828491e-07,0.9999999999998012,3.612178976560327e-05,99.0,0.0,0.0,99.0,99.0,0,0.063,0.2505816771691711,10339.0
001751_168_376,1751,1.45,96.0,True,SUCCESS,SUCCESS,abscission zone,3,8.390626396682103,0.997,0.0,0,0,9999.0,0,0.7302,0.0,1,366,3.27,0.0658421103612216,0.8572,34.996,0.03721,15.038,46.657,-4.619631361951551e-08,-6.289026763828491e-07,0.9999999999998012,3.612178976560327e-05,99.0,0.0,0.0,99.0,99.0,0,0.063,0.2505816771691711,10339.0
001756_522_99,1756,0.85,42.6,False,SUCCESS,SUCCESS,abscission zone,3,6.196409712042527,1.639,0.0,0,0,9999.0,0,0.1,0.0,1,420,3.3,0.0501185762407569,0.7179,41.788,0.04092,18.103,49.133,1.5667692106341378e-12,3.629284100337277e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0514,0.065974699967564,2034.0
001756_522_99,1756,1.0,50.0,False,SUCCESS,SUCCESS,abscission zone,3,18.36530880848076,1.0,0.0,0,0,9999.0,0,0.2811,0.0,1,417,3.34,0.0501185762407569,0.7179,41.788,0.04092,18.103,49.133,1.5667692106341378e-12,3.629284100337277e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0514,0.065974699967564,2034.0
001756_522_99,1756,1.2,60.0,False,SUCCESS,SUCCESS,abscission zone,3,13.764209372381426,1.0,0.0,0,0,9999.0,0,0.5025,0.0,1,417,3.5,0.0501185762407569,0.7179,41.788,0.04092,18.103,49.133,1.5667692106341378e-12,3.629284100337277e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0514,0.065974699967564,2034.0
001756_522_99,1756,1.45,72.0,True,SUCCESS,SUCCESS,abscission zone,3,10.896424607138009,1.0,0.0,0,0,9999.0,0,0.6669,0.0,1,417,3.45,0.0501185762407569,0.7179,41.788,0.04092,18.103,49.133,1.5667692106341378e-12,3.629284100337277e-13,1.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0.0514,0.065974699967564,2034.0
001760_239_327,1760,0.85,44.09,False,SUCCESS,SUCCESS,abscission zone,3,6.00955598616687,1.66,0.0,0,0,9999.0,0,0.1,0.0,1,516,4.34,0.0518698930368842,0.6851,43.787,0.01885,15.972,52.932,5.1398260683718655e-11,-4.279741217802778e-11,1.0,0.0,1.58683775229857,0.2835913246964131,-0.4996370170045544,1.2988233674040004,0.911653394884981,1,0.0539,0.2548804845048644,7912.0
001760_239_327,1760,1.0,52.0,False,SUCCESS,SUCCESS,abscission zone,3,16.793740595111128,1.0,0.0,0,0,9999.0,0,0.269,0.0,1,507,4.42,0.0518698930368842,0.6851,43.787,0.01885,15.972,52.932,5.1398260683718655e-11,-4.279741217802778e-11,1.0,0.0,1.58683775229857,0.2835913246964131,-0.4996370170045544,1.2988233674040004,0.911653394884981,1,0.0539,0.2548804845048644,7912.0
001760_239_327,1760,1.2,62.0,False,SUCCESS,SUCCESS,abscission zone,3,12.870883433782703,1.0,0.0,0,0,9999.0,0,0.4872,0.0,1,506,4.87,0.0518698930368842,0.6851,43.787,0.01885,15.972,52.932,5.1398260683718655e-11,-4.279741217802778e-11,1.0,0.0,1.58683775229857,0.2835913246964131,-0.4996370170045544,1.2988233674040004,0.911653394884981,1,0.0539,0.2548804845048644,7912.0
001760_239_327,1760,1.45,76.0,True,SUCCESS,SUCCESS,abscission zone,3,10.285901472272426,1.0,0.0,0,0,9999.0,0,0.6721,0.0,1,505,4.28,0.0518698930368842,0.6851,43.787,0.01885,15.972,52.932,5.1398260683718655e-11,-4.279741217802778e-11,1.0,0.0,1.58683775229857,0.2835913246964131,-0.4996370170045544,1.2988233674040004,0.911653394884981,1,0.0539,0.2548804845048644,7912.0
001762_879_194,1762,0.85,42.0,False,SUCCESS,SUCCESS,abscission zone,3,9.856592912435756,1.071,0.0,0,0,30.61,0,0.1199,0.0,1,461,5.1,0.0487722604081218,0.701,42.797,0.03842,19.613,54.153,9.939818422836871e-15,1.8016033805879853e-14,1.0,0.0,1.2604018702429791,-0.0178845492812248,0.9483655658574872,-0.3991374453781304,1.195534263084509,1,0.0476,0.1766453587827496,5886.0
001762_879_194,1762,1.0,48.0,False,SUCCESS,SUCCESS,abscission zone,3,21.56859906195894,1.002,0.0,0,0,9999.0,0,0.3313,24.0,10,275,4.26,0.0487722604081218,0.701,42.797,0.03842,19.613,54.153,9.939818422836871e-15,1.8016033805879853e-14,1.0,0.0,1.2604018702429791,-0.0178845492812248,0.9483655658574872,-0.3991374453781304,1.195534263084509,1,0.0476,0.1766453587827496,5886.0
001762_879_194,1762,1.2,58.0,True,SUCCESS,SUCCESS,abscission zone,3,14.937590682692882,1.0,0.0,0,0,9999.0,0,0.5452,24.0,10,259,4.49,0.0487722604081218,0.701,42.797,0.03842,19.613,54.153,9.939818422836871e-15,1.8016033805879853e-14,1.0,0.0,1.2604018702429791,-0.0178845492812248,0.9483655658574872,-0.3991374453781304,1.195534263084509,1,0.0476,0.1766453587827496,5886.0
001762_879_194,1762,1.45,70.0,False,SUCCESS,SUCCESS,abscission zone,3,11.997999507315738,1.0,0.0,0,0,9999.0,0,0.7043,24.0,10,244,4.46,0.0487722604081218,0.701,42.797,0.03842,19.613,54.153,9.939818422836871e-15,1.8016033805879853e-14,1.0,0.0,1.2604018702429791,-0.0178845492812248,0.9483655658574872,-0.3991374453781304,1.195534263084509,1,0.0476,0.1766453587827496,5886.0
001764_402_267,1764,0.85,42.0,False,SUCCESS,SUCCESS,abscission zone,3,6.191941459632975,1.687,0.0,0,0,33.73,0,0.1,0.0,1,422,4.56,0.048865682364982,0.7184,41.76,0.03954,14.022,46.707,1.4542908370445338e-12,8.619164362965751e-18,1.0,0.0,1.955914323257086,-0.444819782179657,0.4079915684716919,-1.5594393910518487,1.1805717367267707,2,0.0514,0.2512293124279974,8941.0
001764_402_267,1764,1.0,48.0,False,SUCCESS,SUCCESS,abscission zone,3,16.543491698008427,1.009,0.0,0,0,45.33,0,0.2189,12.0,2,317,4.73,0.048865682364982,0.7184,41.76,0.03954,14.022,46.707,1.4542908370445338e-12,8.619164362965751e-18,1.0,0.0,1.955914323257086,-0.444819782179657,0.4079915684716919,-1.5594393910518487,1.1805717367267707,2,0.0514,0.2512293124279974,8941.0
001764_402_267,1764,1.2,58.0,True,SUCCESS,SUCCESS,abscission zone,3,14.538350487261187,1.0,0.0,0,0,45.33,0,0.4667,12.0,2,314,4.76,0.048865682364982,0.7184,41.76,0.03954,14.022,46.707,1.4542908370445338e-12,8.619164362965751e-18,1.0,0.0,1.955914323257086,-0.444819782179657,0.4079915684716919,-1.5594393910518487,1.1805717367267707,2,0.0514,0.2512293124279974,8941.0
001764_402_267,1764,1.45,70.0,False,SUCCESS,SUCCESS,abscission zone,3,11.138051475284,1.0,0.0,0,0,49.06,0,0.6441,12.0,3,373,4.78,0.048865682364982,0.7184,41.76,0.03954,14.022,46.707,1.4542908370445338e-12,8.619164362965751e-18,1.0,0.0,1.955914323257086,-0.444819782179657,0.4079915684716919,-1.5594393910518487,1.1805717367267707,2,0.0514,0.2512293124279974,8941.0
001767_165_980,1767,0.85,54.33,True,SUCCESS,SUCCESS,abscission zone,3,8.074990038190128,1.04,0.0,0,0,9999.0,0,0.1,0.0,1,419,3.46,0.0639157685351006,0.7417,40.447,0.02454,14.504,43.48,-1.7140362900946755e-07,-2.994522273235277e-08,0.9999999999999848,9.993164321055812e-06,99.0,0.0,0.0,99.0,99.0,0,0.0632,0.4434950304109182,14948.0
001767_165_980,1767,1.0,64.0,False,SUCCESS,SUCCESS,abscission zone,3,11.390745291975929,1.0,0.0,0,0,9999.0,0,0.3369,0.0,1,410,3.28,0.0639157685351006,0.7417,40.447,0.02454,14.504,43.48,-1.7140362900946755e-07,-2.994522273235277e-08,0.9999999999999848,9.993164321055812e-06,99.0,0.0,0.0,99.0,99.0,0,0.0632,0.4434950304109182,14948.0
